textbook_id,product_id,textbook_studio_passage_id,textbook_unit_id,book_title,studio_title,studio_series,studio_title2,textbook_studio_passage_title,passage_order,content
3379766691641689548,3387795899085227397,cadff77c-c2fd-428b-92d8-8bb61c08f651,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,31,13,"Young contemporary artists who employ digital technologies in their practice rarely make reference to computers. For example, Wade Guyton, an abstractionist who uses a word processing program and inkjet printers, does not call himself a computer artist. Moreover, some critics, who admire his work, are little concerned about his extensive use of computers in the art-making process. This is a marked contrast from three decades ago when artists who utilized computers were labeled by critics ― often disapprovingly ― as computer artists. For the present generation of artists, the computer, or more appropriately, the laptop, is one in a collection of integrated, portable digital technologies that link their social and working life. With tablets and cell phones surpassing personal computers in Internet usage, and as slim digital devices resemble nothing like the room-sized mainframes and bulky desktop computers of previous decades, it now appears that the computer artist is finally extinct."
3379766691641689548,3387795899085227397,49670376-37a9-4e4e-9766-988fbc12849b,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,34,16,"Development can get very complicated and fanciful. A fugue by Johann Sebastian Bach illustrates how far this process could go, when a single melodic line, sometimes just a handful of notes, was all that the composer needed to create a brilliant work containing lots of intricate development within a coherent structure. Ludwig van Beethoven’s famous Fifth Symphony provides an exceptional example of how much mileage a classical composer can get out of a few notes and a simple rhythmic tapping. The opening da-da-da-DUM that everyone has heard somewhere or another appears in an incredible variety of ways throughout not only the opening movement, but the remaining three movements, like a kind of motto or a connective thread. Just as we don’t always see the intricate brushwork that goes into the creation of a painting, we may not always notice how Beethoven keeps finding fresh uses for his motto or how he develops his material into a large, cohesive statement. But a lot of the enjoyment we get from that mighty symphony stems from the inventiveness behind it, the impressive development of musical ideas."
3379766691641689548,3387795899085227397,46e01d78-7767-446d-a303-7b39d06b11e4,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,36,18,"The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse. Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, the theory predicts that single-celled organisms evolved before multicelled organisms. The fossil record supports this prediction ― multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that the possibility always remains that the opposite could be found. If multicelled organisms were indeed found to have evolved before single-celled organisms, then the theory of evolution would be rejected. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in countless examinations of the fossil record strengthens the case for evolutionary theory."
3379766691641689548,3387795899085227397,26ccb69d-11ce-4bf6-b166-02a9ac01963c,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,37,19,"In economics, there is a principle known as the sunk cost fallacy. The idea is that when you are invested and have ownership in something, you overvalue that thing. This leads people to continue on paths or pursuits that should clearly be abandoned. For example, people often remain in terrible relationships simply because they’ve invested a great deal of themselves into them. Or someone may continue pouring money into a business that is clearly a bad idea in the market. Sometimes, the smartest thing a person can do is quit. Although this is true, it has also become a tired and played-out argument. Sunk cost doesn’t always have to be a bad thing. Actually, you can leverage this human tendency to your benefit. Like someone invests a great deal of money in a personal trainer to ensure they follow through on their commitment, you, too, can invest a great deal up front to ensure you stay on the path you want to be on."
3379766691641689548,3387795899085227397,82d9ccf6-7443-45b4-99c5-ce1417e32dfe,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,33,15,"Manufacturers design their innovation processes around the way they think the process works. The vast majority of manufacturers still think that product development and service development are always done by manufacturers, and that their job is always to find a need and fill it rather than to sometimes find and commercialize an innovation that lead users have already developed. Accordingly, manufacturers have set up market-research departments to explore the needs of users in the target market, product-development groups to think up suitable products to address those needs, and so forth. The needs and prototype solutions of lead users ― if encountered at all ― are typically rejected as outliers of no interest. Indeed, when lead users’ innovations do enter a firm’s product line ― and they have been shown to be the actual source of many major innovations for many firms ― they typically arrive with a lag and by an unusual and unsystematic route."
3379766691641689548,3387795899085227397,ebdf270d-a1ce-4b6c-ad08-abb825c39915,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,35,17,"The animal in a conflict between attacking a rival and fleeing may initially not have sufficient information to enable it to make a decision straight away. If the rival is likely to win the fight, then the optimal decision would be to give up immediately and not risk getting injured. But if the rival is weak and easily defeatable, then there could be considerable benefit in going ahead and obtaining the territory, females, food or whatever is at stake. By taking a little extra time to collect information about the opponent, the animal is more likely to reach a decision that maximizes its chances of winning than if it takes a decision without such information. Many signals are now seen as having this information gathering or ‘assessment’ function, directly contributing to the mechanism of the decision-making process by supplying vital information about the likely outcomes of the various options."
3379766691641689548,3387795899085227397,bba7f533-75f5-428e-954f-f6f628884f8f,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,39,21,"The dynamics of collective detection have an interesting feature. Which cue(s) do individuals use as evidence of predator attack? In some cases, when an individual detects a predator, its best response is to seek shelter. Departure from the group may signal danger to nonvigilant animals and cause what appears to be a coordinated flushing of prey from the area. Studies on dark-eyed juncos (a type of bird) support the view that nonvigilant animals attend to departures of individual group mates but that the departure of multiple individuals causes a greater escape response in the nonvigilant individuals. This makes sense from the perspective of information reliability. If one group member departs, it might have done so for a number of reasons that have little to do with predation threat. If nonvigilant animals escaped each time a single member left the group, they would frequently respond when there was no predator (a false alarm). On the other hand, when several individuals depart the group at the same time, a true threat is much more likely to be present."
3379766691641689548,3387795899085227397,25b67a86-76b7-4022-8765-a8651aa9f2cd,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,40,22,"Mobilities in transit offer a broad field to be explored by different disciplines in all faculties, in addition to the humanities. In spite of increasing acceleration, for example in travelling through geographical or virtual space, our body becomes more and more a passive non-moving container, which is transported by artefacts or loaded up with inner feelings of being mobile in the so-called information society. Technical mobilities turn human beings into some kind of terminal creatures, who spend most of their time at rest and who need to participate in sports in order to balance their daily disproportion of motion and rest. Have we come closer to Aristotle’s image of God as the immobile mover, when elites exercise their power to move money, things and people, while they themselves do not need to move at all? Others, at the bottom of this power, are victims of mobility-structured social exclusion. They cannot decide how and where to move, but are just moved around or locked out or even locked in without either the right to move or the right to stay."
3379766691641689548,3387795899085227397,4404bc0a-d68a-4ffd-a00a-e747968e100c,64a7ebb7-f89b-4c91-87ba-0e3279f73189,2022 고3 수능/모의고사 영어,2022년,고3,6월,43~45,24,"It was the first day of the semester. Looking around his shared dorm room, Noah thought that it looked exactly like every other dorm room at the university, and he became disappointed. His roommate Steve noticed it and asked what was wrong. Noah answered quietly that he thought their room was totally boring. He wished the space felt a bit more like their space. Steve agreed and suggested that they could start personalizing the room like Noah wanted, the next day. Noah hardly slept that night making plans for the room. After Steve woke up, they started to rearrange the furniture. All of the chairs and the sofa in their room were facing the TV. Noah mentioned to Steve that most of their visitors usually just sat and watched TV instead of chatting. In response to his idea, Steve suggested, “How about we put the sofa over there by the wall so it will be easier to have conversations?” Noah agreed, and they moved it by the wall. After changing the place of the sofa, they could see that they now had a lot of space in the middle of their room. Then, Noah remembered that his brother Sammy had a big table in his living room for playing board games and told Steve about it. Steve and Noah both really enjoyed playing board games. So, Steve replied to Noah, “I think putting a table in the middle of our room would be great for drinking tea as well as playing board games!” Both Noah and Steve agreed and decided to go shopping for a table. As they walked through a furniture store, Steve found a pretty yellow table. Since he knew that yellow was Noah’s favorite color, Steve asked him what he thought about buying that table. Noah was happy about the yellow table and said it would make their room more unique. Delighted, Noah added, “Well, yesterday our room was just like any other place at this school. But after today, I really feel like it’ll be our place.” Now, they both knew that the place would provide them with energy and refreshment."
3379766691641689548,3387795899085227397,b663b1cd-ef6d-46f8-9948-e5e93dd7d086,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,18,0,"Dear Natalie Talley, My name is Olivia Spikes, the mayor of Millstown. Before you attend the world championships next month, on behalf of everyone in Millstown, I wish to let you know that we are supporting you all the way. As you are the first famous figure skater from Millstown, we are all big fans of yours. Our community was so proud of you for winning the national championships last year. Your amazing performance really moved us all. We all believe that you are going to impress the entire nation again. Your hometown supporters will cheer for you whenever you perform on the ice. Good luck! Best wishes, Olivia Spikes"
3379766691641689548,3387795899085227397,048fb926-7a91-4eb7-aee3-f6e816033998,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,19,1,"“Daddy!” Jenny called, waving a yellow crayon in her little hand. Nathan approached her, wondering why she was calling him. Jenny, his three-year-old toddler, was drawing a big circle on a piece of paper. “What are you doing, Sweetie?” Nathan asked with interest. She just kept drawing without reply. He continued watching her, wondering what she was working on. She was drawing something that looked like a face. When she finished it, Jenny shouted, “Look, Daddy!” She held her artwork up proudly. Taking a closer look, Nathan recognized that it was his face. The face had two big eyes and a beard just like his. He loved Jenny’s work. Filled with joy and happiness, Nathan gave her a big hug."
3379766691641689548,3387795899085227397,9b718e31-498e-46a0-8c10-5d2c2eec4558,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,20,2,"Becoming competent in another culture means looking beyond behavior to see if we can understand the attitudes, beliefs, and values that motivate what we observe. By looking only at the visible aspects of culture ― customs, clothing, food, and language ― we develop a short-sighted view of intercultural understanding ― just the tip of the iceberg, really. If we are to be successful in our business interactions with people who have different values and beliefs about how the world is ordered, then we must go below the surface of what it means to understand culture and attempt to see what Edward Hall calls the “hidden dimensions.” Those hidden aspects are the very foundation of culture and are the reason why culture is actually more than meets the eye. We tend not to notice those cultural norms until they violate what we consider to be common sense, good judgment, or the nature of things."
3379766691641689548,3387795899085227397,4e8ebf8a-e0dd-4348-a4e9-4660e819a4f6,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,21,3,"You may feel there is something scary about an algorithm deciding what you might like. Could it mean that, if computers conclude you won’t like something, you will never get the chance to see it? Personally, I really enjoy being directed toward new music that I might not have found by myself. I can quickly get stuck in a rut where I put on the same songs over and over. That’s why I’ve always enjoyed the radio. But the algorithms that are now pushing and pulling me through the music library are perfectly suited to finding gems that I’ll like. My worry originally about such algorithms was that they might drive everyone into certain parts of the library, leaving others lacking listeners. Would they cause a convergence of tastes? But thanks to the nonlinear and chaotic mathematics usually behind them, this doesn’t happen. A small divergence in my likes compared to yours can send us off into different far corners of the library."
3379766691641689548,3387795899085227397,d21bdbd8-d168-46cc-83c8-f769617c41de,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,22,4,"Historically, drafters of tax legislation are attentive to questions of economics and history, and less attentive to moral questions. Questions of morality are often pushed to the side in legislative debate, labeled too controversial, too difficult to answer, or, worst of all, irrelevant to the project. But, in fact, the moral questions of taxation are at the very heart of the creation of tax laws. Rather than irrelevant, moral questions are fundamental to the imposition of tax. Tax is the application of a society’s theories of distributive justice. Economics can go a long way towards helping a legislature determine whether or not a particular tax law will help achieve a particular goal, but economics cannot, in a vacuum, identify the goal. Creating tax policy requires identifying a moral goal, which is a task that must involve ethics and moral analysis."
3379766691641689548,3387795899085227397,35ed63d9-23a9-4de7-ad0a-58f53ca0124a,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,23,5,"Environmental learning occurs when farmers base decisions on observations of “payoff” information. They may observe their own or neighbors’ farms, but it is the empirical results they are using as a guide, not the neighbors themselves. They are looking at farming activities as experiments and assessing such factors as relative advantage, compatibility with existing resources, difficulty of use, and “trialability” ― how well can it be experimented with. But that criterion of “trialability” turns out to be a real problem; it’s true that farmers are always experimenting, but working farms are very flawed laboratories. Farmers cannot set up the controlled conditions of professional test plots in research facilities. Farmers also often confront complex and difficult-to-observe phenomena that would be hard to manage even if they could run controlled experiments. Moreover farmers can rarely acquire payoff information on more than a few of the production methods they might use, which makes the criterion of “relative advantage” hard to measure."
3379766691641689548,3387795899085227397,388a81a5-4add-4937-b575-9e264c4b42ca,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,24,6,"Not only musicians and psychologists, but also committed music enthusiasts and experts often voice the opinion that the beauty of music lies in an expressive deviation from the exactly defined score. Concert performances become interesting and gain in attraction from the fact that they go far beyond the information printed in the score. In his early studies on musical performance, Carl Seashore discovered that musicians only rarely play two equal notes in exactly the same way. Within the same metric structure, there is a wide potential of variations in tempo, volume, tonal quality and intonation. Such variation is based on the composition but diverges from it individually. We generally call this ‘expressivity’. This explains why we do not lose interest when we hear different artists perform the same piece of music. It also explains why it is worthwhile for following generations to repeat the same repertoire. New, inspiring interpretations help us to expand our understanding, which serves to enrich and animate the music scene."
3379766691641689548,3387795899085227397,f10ca8d6-cfd8-4e78-ad70-d17364b3ced2,46c885cd-c0ca-444d-a000-8574eef3901c,2022 고3 수능/모의고사 영어,2022년,고3,수능,32,14,"People have always wanted to be around other people and to learn from them. Cities have long been dynamos of social possibility, foundries of art, music, and fashion. Slang, or, if you prefer, “lexical innovation,” has always started in cities ― an outgrowth of all those different people so frequently exposed to one another. It spreads outward, in a manner not unlike trans-missible disease, which itself typically “takes off” in cities. If, as the noted linguist Leonard Bloomfield argued, the way a person talks is a “composite result of what he has heard before,” then language innovation would happen where the most people heard and talked to the most other people. Cities drive taste change because they offer the greatest exposure to other people. who not surprisingly are often the creative people cities seem to attract. Media, ever more global, ever more far-reaching, spread language faster to more people."
3379766691641689548,3387795899085227397,8f1bdc2d-f742-4fae-813b-57bb0e65790d,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,26,8,"Leon Festinger was an American social psychologist. He was born in New York City in 1919 to a Russian immigrant family. As a graduate student at the University of Iowa, Festinger was influenced by Kurt Lewin, a leading social psychologist. After graduating from there, he became a professor at the Massachusetts Institute of Technology in 1945. He later moved to Stanford University, where he continued his work in social psychology. His theory of social comparison earned him a good reputation. Festinger actively participated in international scholarly cooperation. In the late 1970s, he turned his interest to the field of history. He was one of the most cited psychologists of the twentieth century. Festinger’s theories still play an important role in psychology today."
3379766691641689548,3387795899085227397,ceee0ac4-7466-4e8a-94ab-73e3dffe0561,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,27,9,"《2022 K-Tea Culture Program》 Evergreen Tea Society invites you to the second annual K-Tea Culture Program! Come and enjoy a refreshing cup of tea and learn about traditional Korean tea culture. Program Includes: 1) Watching a short video about the history of Korean tea culture 2) Observing a demonstration of a traditional Korean tea-ceremony (dado) 3) Participating in the ceremony yourself 4) Tasting a selection of teas along with cookies When: Saturday, September 24, 3:00 p.m.—5:00 p.m. Where: Evergreen Culture Center Participation Fee: $20 per person (traditional teacup included) Reservations should be made online (www.egtsociety.or.kr) at least one day before your visit."
3379766691641689548,3387795899085227397,fb3f6ddf-d88d-4c03-ae5e-4986d85a6fb3,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,28,10,"《Career Day with a Big Data Expert》 Meet a Big Data expert from a leading IT company! Jill Johnson, famous data analyst and bestselling author, will be visiting Sovenhill High School to give a lecture on careers related to Big Data. Participation: - Sovenhill High School students only - Limited to 50 students When & Where: - October 15, 10:00 a.m. to 11:30 a.m. - Library Registration: Scan the QR code to fill in the application form. Note: - Drinking beverages is not permitted during the lecture. - The lecture will be followed by a Q&A session. - All participants will receive a free copy of the lecturer’s book."
3379766691641689548,3387795899085227397,ef9b9bf0-7ce3-4867-b431-337b670d12c6,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,29,11,"Recognizing ethical issues is the most important step in understanding business ethics. An ethical issue is an identifiable problem, situation, or opportunity that requires a person to choose from among several actions that may be evaluated as right or wrong, ethical or unethical. Learning how to choose from alternatives and make a decision requires not only good personal values, but also knowledge competence in the business area of concern. Employees also need to know when to rely on their organizations’ policies and codes of ethics or have discussions with co-workers or managers on appropriate conduct. Ethical decision making is not always easy because there are always gray areas that create dilemmas, no matter how decisions are made. For instance, should an employee report on a co-worker engaging in time theft? Should a salesperson leave out facts about a product’s poor safety record in his presentation to a customer? Such questions require the decision maker to evaluate the ethics of his or her choice and decide whether to ask for guidance."
3379766691641689548,3387795899085227397,ea34698a-98bd-4e94-afef-3da140680199,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,30,12,"Although the wonders of modern technology have provided people with opportunities beyond the wildest dreams of our ancestors, the good, as usual, is weakened by a downside. One of those downsides is that anyone who so chooses can pick up the virtual megaphone that is the Internet and put in their two cents on any of an infinite number of topics, regardless of their qualifications. After all, on the Internet, there are no regulations preventing a kindergarten teacher from offering medical advice or a physician from suggesting ways to safely make structural changes to your home. As a result, misinformation gets disseminated as information, and it is not always easy to differentiate the two. This can be particularly frustrating for scientists, who spend their lives learning how to understand the intricacies of the world around them, only to have their work summarily challenged by people whose experience with the topic can be measured in minutes. This frustration is then amplified by the fact that, to the general public, both the scientist and the challenger are awarded equal credibility."
3379766691641689548,3387795899085227397,70851830-9179-426a-8693-80539b096543,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,33,15,"There was nothing modern about the idea of men making women’s clothes ― we saw them doing it for centuries in the past. In the old days, however, the client was always primary and her tailor was an obscure craftsman, perhaps talented but perhaps not. She had her own ideas like any patron, there were no fashion plates, and the tailor was simply at her service, perhaps with helpful suggestions about what others were wearing. Beginning in the late nineteenth century, with the hugely successful rise of the artistic male couturier, it was the designer who became celebrated, and the client elevated by his inspired attention. In a climate of admiration for male artists and their female creations, the dress-designer first flourished as the same sort of creator. Instead of the old rule that dressmaking is a craft, a modern connection between dress-design and art was invented that had not been there before."
3379766691641689548,3387795899085227397,e7e15351-ec79-413c-a5f0-4dbfca350e64,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,34,16,"In trying to explain how different disciplines attempt to understand autobiographical memory the literary critic Daniel Albright said, “Psychology is a garden, literature is a wilderness.” He meant, I believe, that psychology seeks to make patterns, find regularity, and ultimately impose order on human experience and behavior. Writers, by contrast, dive into the unruly, untamed depths of human experiences. What he said about understanding memory can be extended to our questions about young children’s minds. If we psychologists are too bent on identifying the orderly pattern, the regularities of children’s minds, we may miss an essential and pervasive characteristic of our topic: the child’s more unruly and imaginative ways of talking and thinking. It is not only the developed writer or literary scholar who seems drawn toward a somewhat wild and idiosyncratic way of thinking; young children are as well. The psychologist interested in young children may have to venture a little more often into the wilderness in order to get a good picture of how children think."
3379766691641689548,3387795899085227397,3f8f30cc-000e-449f-aa7c-d519ab5a9115,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,32,14,"Fans feel for feeling’s own sake. They make meanings beyond what seems to be on offer. They build identities and experiences, and make artistic creations of their own to share with others. A person can be an individual fan, feeling an “idealized connection with a star, strong feelings of memory and nostalgia,” and engaging in activities like “collecting to develop a sense of self.” But, more often, individual experiences are embedded in social contexts where other people with shared attachments socialize around the object of their affections. Much of the pleasure of fandom comes from being connected to other fans. In their diaries, Bostonians of the 1800s described being part of the crowds at concerts as part of the pleasure of attendance. A compelling argument can be made that what fans love is less the object of their fandom than the attachments to (and differentiations from) one another that those affections afford."
3379766691641689548,3387795899085227397,f050e1bb-a551-41bd-8952-53ed599360d3,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,35,17,"Because plants tend to recover from disasters more quickly than animals, they are essential to the revitalization of damaged environments. Why do plants have this preferential ability to recover from disaster? It is largely because, unlike animals, they can generate new organs and tissues throughout their life cycle. This ability is due to the activity of plant meristems ― regions of undifferentiated tissue in roots and shoots that can, in response to specific cues, differentiate into new tissues and organs. If meristems are not damaged during disasters, plants can recover and ultimately transform the destroyed or barren environment. You can see this phenomenon on a smaller scale when a tree struck by lightning forms new branches that grow from the old scar. In addition to regeneration or resprouting of plants, disturbed areas can also recover through reseeding."
3379766691641689548,3387795899085227397,9aa298fc-76fd-485a-b2bd-a27717172221,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,38,20,"In everyday life, we tend to see any collection of people as a group. However, social psychologists use this term more precisely. In particular, they define a group as two or more people who interact with, and exert mutual influences on, each other. It is this sense of mutual interaction or inter-dependence for a common purpose which distinguishes the members of a group from a mere aggregation of individuals. For example, as Kenneth Hodge observed, a collection of people who happen to go for a swim after work on the same day each week does not, strictly speaking, constitute a group because these swimmers do not interact with each other in a structured manner. By contrast, a squad of young competitive swimmers who train every morning before going to school is a group because they not only share a common objective (training for competition) but also interact with each other in formal ways (e.g., by warming up together beforehand). It is this sense of people coming together to achieve a common objective that defines a “team”."
3379766691641689548,3387795899085227397,03cf9d5f-e685-494b-98ed-f1232c2ff190,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,37,19,"Culture operates in ways we can consciously consider and discuss but also in ways of which we are far less cognizant. When we have to offer an account of our actions, we consciously understand which excuses might prove acceptable, given the particular circumstances we find ourselves in. In such situations, we use cultural ideas as we would use a particular tool. We select the cultural notion as we would select a screwdriver: certain jobs call for a Phillips head while others require an Allen wrench. Whichever idea we insert into the conversation to justify our actions, the point is that our motives are discursively available to us. They are not hidden. In some cases, however, we are far less aware of why we believe a certain claim to be true, or how we are to explain why certain social realities exist. Ideas about the social world become part of our worldview without our necessarily being aware of the source of the particular idea or that we even hold the idea at all."
3379766691641689548,3387795899085227397,b334d0e7-0c98-49de-8aca-12a405ddd11b,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,40,22,"A striving to demonstrate individual personality through designs should not be surprising. Most designers are educated to work as individuals, and design literature contains countless references to ‘the designer’. Personal flair is without doubt an absolute necessity in some product categories, particularly relatively small objects, with a low degree of technological complexity, such as furniture, lighting, small appliances, and housewares. In larger-scale projects, however, even where a strong personality exercises powerful influence, the fact that substantial numbers of designers are employed in implementing a concept can easily be overlooked. The emphasis on individuality is therefore problematic ― rather than actually designing, many successful designer ‘personalities’ function more as creative managers. A distinction needs to be made between designers working truly alone and those working in a group. In the latter case, management organization and processes can be equally as relevant as designers’ creativity."
3379766691641689548,3387795899085227397,e11270d0-62ea-42a4-8170-c3001ed37875,9a1904a3-5a8a-49c6-b435-ae16d3ba9bdf,2022 고3 수능/모의고사 영어,2022년,고3,9월,43~45,24,"Walking out of Charing Cross Station in London, Emilia and her traveling companion, Layla, already felt their hearts pounding. It was the second day of their European summer trip. They were about to visit one of the world’s most famous art galleries. The two of them started hurrying with excitement. Suddenly, Emilia shouted, “Look! There it is! We’re finally at the National Gallery!” Layla laughed and responded, “Your dream’s finally come true!” Upon entering the National Gallery, Emilia knew exactly where to go first. She grabbed Layla’s hand and dragged her hurriedly to find van Gogh’s Sunflowers. It was Emilia’s favorite painting and had inspired her to become a painter. Emilia loved his use of bright colors and light. She couldn’t wait to finally see his masterpiece in person. “It’ll be amazing to see how he communicated the feelings of isolation and loneliness in his work,” she said eagerly. However, after searching all the exhibition rooms, Emilia and Layla couldn’t find van Gogh’s masterpiece anywhere. “That’s weird. Van Gogh’s Sunflowers should be here. Where is it?” Emilia looked upset, but Layla kept calm and said, “Maybe you’ve missed a notice about it. Check the National Gallery app.” Emilia checked it quickly. Then, she sighed, “Sunflowers isn’t here! It’s been lent to a different gallery for a special exhibition. I can’t believe I didn’t check!” “Don’t lose hope yet! Which gallery is the special exhibition at?” Layla asked. Emilia responded, “Well, his Sunflowers is still in England, but it’s at a gallery in Liverpool. That’s a long way, isn’t it?” After a quick search on her phone, Layla stated, “No! It’s only two hours to Liverpool by train. The next train leaves in an hour. Why don’t we take it?” After considering the idea, Emilia, now relieved, responded, “Yeah, but you always wanted to see Rembrandt’s paintings. Let’s do that first, Layla! Then, after lunch, we can catch the next train.” Layla smiled brightly."
3379766691641689548,3387795899085227397,1a8762ed-22b5-498e-979a-3e8e2a1c7a61,46c885cd-c0ca-444d-a000-8574eef3901c,2022 고3 수능/모의고사 영어,2022년,고3,수능,19,1,"Putting all of her energy into her last steps of the running race, Jamie crossed the finish line. To her disappointment, she had failed to beat her personal best time, again. Jamie had pushed herself for months to finally break her record, but it was all for nothing. Recognizing how she felt about her failure, Ken, her teammate, approached her and said, “Jamie, even though you didn’t set a personal best time today, your performances have improved dramatically. Your running skills have progressed so much! You’ll definitely break your personal best time in the next race!” After hearing his comments, she felt confident about herself. Jamie, now motivated to keep pushing for her goal, replied with a smile. “You’re right! Next race, I’ll beat my best time for sure!”"
3379766691641689548,3387795899085227397,f199698c-cabb-44f8-bf78-2537a5c8beea,46c885cd-c0ca-444d-a000-8574eef3901c,2022 고3 수능/모의고사 영어,2022년,고3,수능,20,2,"At every step in our journey through life we encounter junctions with many different pathways leading into the distance. Each choice involves uncertainty about which path will get you to your destination. Trusting our intuition to make the choice often ends up with us making a suboptimal choice. Turning the uncertainty into numbers has proved a potent way of analyzing the paths and finding the shortcut to your destination. The mathematical theory of probability hasn’t eliminated risk, but it allows us to manage that risk more effectively. The strategy is to analyze all the possible scenarios that the future holds and then to see what proportion of them lead to success or failure. This gives you a much better map of the future on which to base your decisions about which path to choose."
3379766691641689548,3387795899085227397,44790d22-d448-4087-90cc-7ed1713cf938,46c885cd-c0ca-444d-a000-8574eef3901c,2022 고3 수능/모의고사 영어,2022년,고3,수능,21,3,"Coming of age in the 18th and 19th centuries, the personal diary became a centerpiece in the construction of a modern subjectivity, at the heart of which is the application of reason and critique to the understanding of world and self, which allowed the creation of a new kind of knowledge. Diaries were central media through which enlightened and free subjects could be constructed. They provided a space where one could write daily about her whereabouts, feelings, and thoughts. Over time and with rereading, disparate entries, events, and happenstances could be rendered into insights and narratives about the self, and allowed for the formation of subjectivity. It is in that context that the idea of “the self [as] both made and explored with words” emerges. Diaries were personal and private; one would write for oneself, or, in Habermas’s formulation, one would make oneself public to oneself. By making the self public in a private sphere, the self also became an object for self-inspection and self-critique."
3379766691641689548,3387795899085227397,18c9ad79-0d45-487e-9a24-78802f9c8c27,46c885cd-c0ca-444d-a000-8574eef3901c,2022 고3 수능/모의고사 영어,2022년,고3,수능,22,4,"Urban delivery vehicles can be adapted to better suit the density of urban distribution, which often involves smaller vehicles such as vans, including bicycles. The latter have the potential to become a preferred ‘last-mile’ vehicle, particularly in high-density and congested areas. In locations where bicycle use is high, such as the Netherlands, delivery bicycles are also used to carry personal cargo (e.g. groceries). Due to their low acquisition and maintenance costs, cargo bicycles convey much potential in developed and developing countries alike, such as the becak (a three-wheeled bicycle) in Indonesia. Services using electrically assisted delivery tricycles have been successfully implemented in France and are gradually being adopted across Europe for services as varied as parcel and catering deliveries. Using bicycles as cargo vehicles is particularly encouraged when combined with policies that restrict motor vehicle access to specific areas of a city, such as downtown or commercial districts, or with the extension of dedicated bike lanes."
